SchemaName	TableName	ColumnID	ColumnName	DataType	MaxLength	IsNullable	IsIdentity	IsPrimaryKey	DefaultValue
Collections	CollectionEvidences	3	DueDate	date	3	0	0	0	NULL
Collections	CollectionEvidences	5	AttachmentUrl	nvarchar	-1	0	0	0	NULL
Collections	CollectionEvidences	6	Notes	nvarchar	-1	1	0	0	NULL
Collections	CollectionEvidences	7	TenantId	int	4	0	0	0	NULL
Collections	CollectionEvidences	8	CollectionRequestId	int	4	0	0	0	NULL
Collections	CollectionRequests	1	Id	int	4	0	1	1	NULL
Collections	CollectionRequests	2	CreationTime	datetime2	8	0	0	0	NULL
Collections	CollectionRequests	3	CreatorUserId	bigint	8	1	0	0	NULL
Collections	CollectionRequests	4	LastModificationTime	datetime2	8	1	0	0	NULL
Collections	CollectionRequests	5	LastModifierUserId	bigint	8	1	0	0	NULL
Collections	CollectionRequests	6	ReferenceId	int	4	0	0	0	NULL
Collections	CollectionRequests	6	ReferenceId	int	4	0	0	0	NULL
Collections	CollectionRequests	7	ReferenceTypeId	bigint	8	0	0	0	NULL
Collections	CollectionRequests	8	StatusId	bigint	8	0	0	0	NULL
Collections	CollectionRequests	9	CityId	int	4	1	0	0	NULL
Collections	CollectionRequests	10	IndebtAmount	decimal	9	0	0	0	NULL
Collections	CollectionRequests	12	TenantId	int	4	0	0	0	NULL
Collections	CollectionRequests	13	RowVersion	timestamp	8	1	0	0	NULL
Collections	CollectionRequests	14	Comments	nvarchar	-1	1	0	0	NULL
Collections	CollectionRequests	15	CurrentStageId	int	4	0	0	0	((0))
Collections	CollectionRequests	16	LastStatmentAdditionTime	datetime2	8	1	0	0	NULL
Collections	CollectionRequests	17	LastStatmentTypeId	bigint	8	1	0	0	NULL
Collections	CollectionRequests	18	LastStatementStatusId	bigint	8	1	0	0	NULL
Collections	CollectionRequests	19	FranchiseId	uniqueidentifier	16	1	0	0	NULL
Collections	CollectionStages	1	Id	int	4	0	0	1	NULL
Collections	CollectionStages	2	StageId	bigint	8	0	0	0	NULL
Collections	CollectionStages	3	TenantId	int	4	0	0	0	NULL
Collections	CollectionStages	4	CollectionRequestId	int	4	1	0	0	NULL
Collections	CollectionStages	5	Comment	nvarchar	-1	1	0	0	NULL
Collections	CollectionStages	6	ExpirationDate	datetime2	8	1	0	0	NULL
Collections	CollectionStages	7	CreationTime	datetime2	8	0	0	0	('0001-01-01T00:00:00.0000000')
Collections	CollectionStages	8	CreatorUserId	bigint	8	1	0	0	NULL
Collections	CollectionStages	9	LastModificationTime	datetime2	8	1	0	0	NULL
Collections	CollectionStages	10	LastModifierUserId	bigint	8	1	0	0	NULL
Collections	CollectionStages	11	CurrentCollectorId	int	4	1	0	0	NULL
Collections	CollectionStatements	1	Id	int	4	0	1	1	NULL
Collections	CollectionStatements	2	StatusId	bigint	8	0	0	0	NULL
Collections	CollectionStatements	3	TypeId	bigint	8	0	0	0	NULL
Collections	CollectionStatements	4	Details	nvarchar	-1	1	0	0	NULL
Collections	CollectionStatements	5	AdditionDateTime	datetime2	8	0	0	0	NULL
Collections	CollectionStatements	6	AddedBy	bigint	8	0	0	0	NULL
Collections	CollectionStatements	7	TenantId	int	4	0	0	0	NULL
Collections	CollectionStatements	8	CollectionRequestId	int	4	1	0	0	NULL
Collections	CollectionStatements	9	Discriminator	nvarchar	-1	0	0	0	NULL
Collections	CollectionStatements	10	PaymentDate	datetime2	8	1	0	0	NULL
Collections	CollectionStatements	11	FirstPaymentDate	datetime2	8	1	0	0	NULL
Collections	CollectionStatements	12	NumberOfInstallments	int	4	1	0	0	NULL
Collections	CollectionStatements	13	SchedulePaymentTypeId	bigint	8	1	0	0	NULL
Collections	CollectionStatements	14	ReasonId	bigint	8	1	0	0	NULL
Collections	Collectors	1	Id	int	4	0	1	1	NULL
Collections	Collectors	2	CollectorId	int	4	1	0	0	NULL
Collections	Collectors	3	Comment	nvarchar	-1	1	0	0	NULL
Collections	Collectors	4	AssignedDate	datetime2	8	0	0	0	NULL
Collections	Collectors	5	AssignedBy	bigint	8	0	0	0	NULL
Collections	Collectors	6	CollectionStageId	int	4	0	0	0	NULL
Collections	Collectors	7	IsActive	bit	1	1	0	0	NULL
Collections	Lookups	1	Id	bigint	8	0	0	1	NULL
Collections	Lookups	2	Text	nvarchar	-1	1	0	0	NULL
Collections	Lookups	3	ParentId	bigint	8	1	0	0	NULL
Collections	Lookups	4	LookupTypeId	int	4	0	0	0	NULL
Collections	Lookups	5	Sequence	int	4	0	0	0	NULL
Collections	Lookups	6	TenantId	int	4	1	0	0	NULL
Collections	Lookups	7	IsActive	bit	1	0	0	0	NULL
Collections	Lookups	8	Value	nvarchar	-1	1	0	0	NULL
Collections	Lookups	9	CountryISOCode	nvarchar	-1	1	0	0	NULL
Collections	Lookups	10	Features	nvarchar	-1	1	0	0	NULL
Compare	ContractsWithDiff	1	id	int	4	0	0	0	NULL
Compare	ContractsWithDiff	2	LastModifierUserId	bigint	8	1	0	0	NULL
Compare	ContractsWithDiff	3	LastModificationTime	datetime2	8	1	0	0	NULL
Compare	ContractsWithDiff	4	ContractNumber	nvarchar	200	1	0	0	NULL
Compare	ContractsWithDiff	5	Discriminator	nvarchar	-1	0	0	0	NULL
Compare	ContractsWithDiff	6	Start	date	3	1	0	0	NULL
Compare	ContractsWithDiff	7	LiveStart	date	3	1	0	0	NULL
Compare	ContractsWithDiff	8	ActualDropOffDate	date	3	1	0	0	NULL
Compare	ContractsWithDiff	9	LiveActualDropOffDate	date	3	1	0	0	NULL
Compare	ContractsWithDiff	10	OldFuelLevel	int	4	1	0	0	NULL
Compare	ContractsWithDiff	11	LiveFuelLevel	int	4	1	0	0	NULL
Compare	ContractsWithDiff	12	OldDropoffOdometer	int	4	1	0	0	NULL
Compare	ContractsWithDiff	13	LiveDropoffOdometer	int	4	1	0	0	NULL
Compare	ContractsWithDiff	14	TotalDueAmount	decimal	9	1	0	0	NULL
Compare	ContractsWithDiff	15	LiveTotalDueAmount	decimal	9	1	0	0	NULL
Compare	ContractsWithDiff	16	TotalPaidAmount	decimal	9	1	0	0	NULL
Compare	ContractsWithDiff	17	LiveTotalPaidAmount	decimal	9	1	0	0	NULL
Compare	ContractsWithDiff	18	StatusId	bigint	8	0	0	0	NULL
Compare	ContractsWithDiff	19	LiveStatusId	bigint	8	0	0	0	NULL
Compare	ContractsWithDiff	20	FinancialStatusId	bigint	8	1	0	0	NULL
Compare	ContractsWithDiff	21	LiveFinancialStatusId	bigint	8	1	0	0	NULL
ConfigurationManagement	Auditor	1	UserId	bigint	8	0	0	1	NULL
ConfigurationManagement	Auditor	2	Name	nvarchar	-1	0	0	0	NULL
ConfigurationManagement	CalculationItems	1	Id	int	4	0	0	1	NULL
ConfigurationManagement	CalculationItems	2	TenantId	int	4	0	0	1	NULL
ConfigurationManagement	CalculationItems	3	CreationTime	datetime2	8	0	0	0	NULL
ConfigurationManagement	CalculationItems	4	CreatorUserId	bigint	8	1	0	0	NULL
ConfigurationManagement	CalculationItems	5	LastModificationTime	datetime2	8	1	0	0	NULL
ConfigurationManagement	CalculationItems	6	LastModifierUserId	bigint	8	1	0	0	NULL
ConfigurationManagement	CalculationItems	7	Name	nvarchar	-1	0	0	0	NULL
ConfigurationManagement	CalculationItems	8	TypeId	int	4	0	0	0	NULL
ConfigurationManagement	CalculationItems	9	IsActive	bit	1	0	0	0	NULL
ConfigurationManagement	CalculationItems	10	RowVersion	timestamp	8	1	0	0	NULL
ConfigurationManagement	CalculationItems	11	IsSystemWhenZero	bit	1	0	0	0	(CONVERT([bit],(0)))
ConfigurationManagement	CalculationItems	12	UnitDescriptionId	bigint	8	0	0	0	(CONVERT([bigint],(0)))
ConfigurationManagement	CalculationItems	13	QuantityTypeId	int	4	0	0	0	((0))
ConfigurationManagement	CalculationItems	14	AppliesOn	int	4	0	0	0	((0))
ConfigurationManagement	Cities	1	Id	int	4	0	1	1	NULL
ConfigurationManagement	Cities	2	CreationTime	datetime2	8	0	0	0	NULL
ConfigurationManagement	Cities	3	CreatorUserId	bigint	8	1	0	0	NULL
ConfigurationManagement	Cities	4	LastModificationTime	datetime2	8	1	0	0	NULL
ConfigurationManagement	Cities	5	LastModifierUserId	bigint	8	1	0	0	NULL
ConfigurationManagement	Cities	6	Name	nvarchar	-1	0	0	0	NULL
ConfigurationManagement	Cities	7	CountryId	int	4	0	0	0	NULL
ConfigurationManagement	Cities	8	IsActive	bit	1	0	0	0	NULL
ConfigurationManagement	Cities	9	TenantId	int	4	0	0	0	NULL
ConfigurationManagement	Cities	10	RowVersion	timestamp	8	1	0	0	NULL
ConfigurationManagement	Cities	11	RegionId	int	4	1	0	0	NULL
ConfigurationManagement	Cities	12	Guid	uniqueidentifier	16	0	0	0	NULL
ConfigurationManagement	Cities	13	Border	geometry	-1	1	0	0	NULL
ConfigurationManagement	Countries	1	Id	int	4	0	1	1	NULL
ConfigurationManagement	Countries	2	CreationTime	datetime2	8	0	0	0	NULL
ConfigurationManagement	Countries	3	CreatorUserId	bigint	8	1	0	0	NULL
ConfigurationManagement	Countries	4	LastModificationTime	datetime2	8	1	0	0	NULL
ConfigurationManagement	Countries	5	LastModifierUserId	bigint	8	1	0	0	NULL
ConfigurationManagement	Countries	6	Name	nvarchar	-1	0	0	0	NULL
ConfigurationManagement	Countries	7	Nationality	nvarchar	-1	0	0	0	NULL
ConfigurationManagement	Countries	8	IsActive	bit	1	0	0	0	NULL
ConfigurationManagement	Countries	9	PhoneCode	nvarchar	10	0	0	0	NULL
ConfigurationManagement	Countries	11	FlagId	uniqueidentifier	16	1	0	0	NULL
ConfigurationManagement	Countries	14	CurrencyId	int	4	0	0	0	NULL
ConfigurationManagement	Countries	15	RowVersion	timestamp	8	1	0	0	NULL
ConfigurationManagement	Countries	16	ISOCode_Alpha2	nvarchar	4	1	0	0	NULL
ConfigurationManagement	Countries	17	ISOCode_Alpha3	nvarchar	6	0	0	0	(N'')
ConfigurationManagement	Countries	18	ISOCode_Numeric	nvarchar	6	1	0	0	NULL
ConfigurationManagement	Countries	19	LanguageCode	nvarchar	10	1	0	0	NULL
ConfigurationManagement	Countries	20	Capital	nvarchar	-1	0	0	0	(N'')
ConfigurationManagement	Countries	21	Region	nvarchar	-1	0	0	0	(N'')
ConfigurationManagement	Countries	22	SubRegion	nvarchar	-1	0	0	0	(N'')
ConfigurationManagement	Countries	23	FlagUrl	nvarchar	-1	1	0	0	NULL
ConfigurationManagement	Currencies	1	Id	int	4	0	1	1	NULL
ConfigurationManagement	Currencies	2	CreationTime	datetime2	8	0	0	0	NULL
ConfigurationManagement	Currencies	3	CreatorUserId	bigint	8	1	0	0	NULL
ConfigurationManagement	Currencies	4	LastModificationTime	datetime2	8	1	0	0	NULL
ConfigurationManagement	Currencies	5	LastModifierUserId	bigint	8	1	0	0	NULL
ConfigurationManagement	Currencies	6	FullName	nvarchar	-1	0	0	0	NULL
ConfigurationManagement	Currencies	7	ShortName	nvarchar	-1	0	0	0	NULL
ConfigurationManagement	Currencies	8	FractionUnit	nvarchar	-1	0	0	0	NULL
ConfigurationManagement	Currencies	9	Symbol	nvarchar	16	0	0	0	NULL
ConfigurationManagement	Currencies	10	IsoCode	nvarchar	6	0	0	0	NULL
ConfigurationManagement	Currencies	11	NumberToBasic	int	4	0	0	0	NULL
ConfigurationManagement	Currencies	12	IsActive	bit	1	0	0	0	NULL
ConfigurationManagement	Currencies	14	RowVersion	timestamp	8	1	0	0	NULL
ConfigurationManagement	Currencies	15	IsoNumber	nvarchar	6	1	0	0	NULL
ConfigurationManagement	CurrencyExchangeRate	1	Id	int	4	0	1	1	NULL
ConfigurationManagement	CurrencyExchangeRate	2	CreationTime	datetime2	8	0	0	0	NULL
ConfigurationManagement	CurrencyExchangeRate	3	CreatorUserId	bigint	8	1	0	0	NULL
ConfigurationManagement	CurrencyExchangeRate	4	LastModificationTime	datetime2	8	1	0	0	NULL
ConfigurationManagement	CurrencyExchangeRate	5	LastModifierUserId	bigint	8	1	0	0	NULL
ConfigurationManagement	CurrencyExchangeRate	6	FirstCurrencyId	int	4	0	0	0	NULL
ConfigurationManagement	CurrencyExchangeRate	7	SecondCurrencyId	int	4	0	0	0	NULL
ConfigurationManagement	CurrencyExchangeRate	8	FirstToSecondCurrencyRate	decimal	9	0	0	0	NULL
ConfigurationManagement	CurrencyExchangeRate	9	SecondToFirstCurrencyRate	decimal	9	0	0	0	NULL
ConfigurationManagement	CurrencyExchangeRate	10	IsActive	bit	1	0	0	0	NULL
ConfigurationManagement	CurrencyExchangeRate	11	TenantId	int	4	0	0	0	NULL
ConfigurationManagement	CurrencyExchangeRate	12	RowVersion	timestamp	8	1	0	0	NULL
ConfigurationManagement	DashboardItems	1	Id	int	4	0	0	1	NULL
ConfigurationManagement	DashboardItems	2	TenantId	int	4	0	0	1	NULL
ConfigurationManagement	DashboardItems	3	CreationTime	datetime2	8	0	0	0	NULL
ConfigurationManagement	DashboardItems	4	CreatorUserId	bigint	8	1	0	0	NULL
ConfigurationManagement	DashboardItems	5	LastModificationTime	datetime2	8	1	0	0	NULL
ConfigurationManagement	DashboardItems	6	LastModifierUserId	bigint	8	1	0	0	NULL
ConfigurationManagement	DashboardItems	7	Title	nvarchar	-1	1	0	0	NULL
ConfigurationManagement	DashboardItems	8	SubTitle	nvarchar	-1	1	0	0	NULL
ConfigurationManagement	DashboardItems	9	Description	nvarchar	-1	1	0	0	NULL
ConfigurationManagement	DashboardItems	10	IsActive	bit	1	0	0	0	NULL
ConfigurationManagement	DashboardItems	11	RowVersion	timestamp	8	1	0	0	NULL
ConfigurationManagement	Regions	1	Id	int	4	0	1	1	NULL
ConfigurationManagement	Regions	2	CreationTime	datetime2	8	0	0	0	NULL
ConfigurationManagement	Regions	3	CreatorUserId	bigint	8	1	0	0	NULL
ConfigurationManagement	Regions	4	LastModificationTime	datetime2	8	1	0	0	NULL
ConfigurationManagement	Regions	5	LastModifierUserId	bigint	8	1	0	0	NULL
ConfigurationManagement	Regions	6	Name	nvarchar	-1	0	0	0	NULL
ConfigurationManagement	Regions	7	CountryId	int	4	0	0	0	NULL
ConfigurationManagement	Regions	8	IsActive	bit	1	0	0	0	NULL
ConfigurationManagement	Regions	9	TenantId	int	4	0	0	0	NULL
ConfigurationManagement	Regions	10	RowVersion	timestamp	8	1	0	0	NULL
ConfigurationManagement	Regions	11	Guid	uniqueidentifier	16	0	0	0	(newid())
Crm	Auditor	1	UserId	bigint	8	0	0	1	NULL
Crm	Auditor	2	Name	nvarchar	-1	0	0	0	NULL
Crm	BlacklistReasons	1	Id	int	4	0	1	1	NULL
Crm	BlacklistReasons	2	CreationTime	datetime2	8	0	0	0	NULL
Crm	BlacklistReasons	3	CreatorUserId	bigint	8	1	0	0	NULL
Crm	BlacklistReasons	4	LastModificationTime	datetime2	8	1	0	0	NULL
Crm	BlacklistReasons	5	LastModifierUserId	bigint	8	1	0	0	NULL
Crm	BlacklistReasons	6	IsDeleted	bit	1	0	0	0	NULL
Crm	BlacklistReasons	7	DeleterUserId	bigint	8	1	0	0	NULL
Crm	BlacklistReasons	8	DeletionTime	datetime2	8	1	0	0	NULL
Crm	BlacklistReasons	9	ReferenceNumber	nvarchar	-1	1	0	0	NULL
Crm	BlacklistReasons	10	ReferenceTypeId	int	4	1	0	0	NULL
Crm	BlacklistReasons	11	ReferenceId	int	4	1	0	0	NULL
Crm	BlacklistReasons	12	ReasonId	int	4	0	0	0	NULL
Crm	BlacklistReasons	13	AddedOn	datetime2	8	0	0	0	NULL
Crm	BlacklistReasons	14	AddingComment	nvarchar	2048	1	0	0	NULL
Crm	BlacklistReasons	15	AddedByUserId	bigint	8	0	0	0	NULL
Crm	BlacklistReasons	16	RemovedOn	datetime2	8	1	0	0	NULL
Crm	BlacklistReasons	17	RemovingComment	nvarchar	2048	1	0	0	NULL
Crm	BlacklistReasons	18	RemovedByUserId	bigint	8	1	0	0	NULL
Crm	BlacklistReasons	19	TenantId	int	4	0	0	0	NULL
Crm	BlacklistReasons	20	BlacklistId	int	4	1	0	0	NULL
Crm	BlacklistReasons	21	RowVersion	timestamp	8	1	0	0	NULL
Crm	Blacklists	1	Id	int	4	0	1	1	NULL
Crm	Blacklists	2	CreationTime	datetime2	8	0	0	0	NULL
Crm	Blacklists	3	CreatorUserId	bigint	8	1	0	0	NULL
Crm	Blacklists	4	LastModificationTime	datetime2	8	1	0	0	NULL
Crm	Blacklists	5	LastModifierUserId	bigint	8	1	0	0	NULL
Crm	Blacklists	6	IsDeleted	bit	1	0	0	0	NULL
Crm	Blacklists	7	DeleterUserId	bigint	8	1	0	0	NULL
Crm	Blacklists	8	DeletionTime	datetime2	8	1	0	0	NULL
Crm	Blacklists	9	CustomerId	int	4	0	0	0	NULL
Crm	Blacklists	10	AddedOn	datetime2	8	0	0	0	NULL
Crm	Blacklists	11	AddedByUserId	bigint	8	0	0	0	NULL
Crm	Blacklists	12	RemovedOn	datetime2	8	1	0	0	NULL
Crm	Blacklists	13	RemoveComment	nvarchar	2048	1	0	0	NULL
Crm	Blacklists	14	RemovedByUserId	bigint	8	1	0	0	NULL
Crm	Blacklists	15	TenantId	int	4	0	0	0	NULL
Crm	Blacklists	16	RowVersion	timestamp	8	1	0	0	NULL
Crm	Brokers	1	Id	uniqueidentifier	16	0	0	1	NULL
Crm	Brokers	2	CreationTime	datetime2	8	0	0	0	NULL
Crm	Brokers	3	CreatorUserId	bigint	8	0	0	0	NULL
Crm	Brokers	4	LastModificationTime	datetime2	8	1	0	0	NULL
Crm	Brokers	5	LastModifierUserId	bigint	8	1	0	0	NULL
Crm	Brokers	6	Name	nvarchar	-1	0	0	0	NULL
Crm	Brokers	7	CountryId	int	4	0	0	0	NULL
Crm	Brokers	8	CityId	int	4	1	0	0	NULL
Crm	Brokers	9	Comment	nvarchar	-1	1	0	0	NULL
Crm	Brokers	10	IsActive	bit	1	0	0	0	NULL
Crm	Brokers	11	DeactivateDate	datetime2	8	1	0	0	NULL
Crm	Brokers	12	TenantId	int	4	0	0	0	NULL
Crm	Brokers	13	TaxNumber	nvarchar	-1	1	0	0	NULL
Crm	Brokers	14	AccountManagerId	int	4	0	0	0	NULL
Crm	Brokers	15	StatusId	bigint	8	0	0	0	NULL
Crm	Brokers	16	CreditLimitValue	decimal	9	1	0	0	NULL
Crm	Brokers	17	CreditLimitCurrencyId	int	4	1	0	0	NULL
Crm	Brokers	18	ContactName	nvarchar	-1	1	0	0	NULL
Crm	Brokers	19	ContactPrimaryPhone	nvarchar	-1	1	0	0	NULL
Crm	Brokers	20	ContactEmail	nvarchar	-1	1	0	0	NULL
Crm	Brokers	21	ContactSecondaryPhone	nvarchar	-1	1	0	0	NULL
Crm	Brokers	22	TaxPercentage	decimal	9	1	0	0	NULL
Crm	Brokers	23	RowVersion	timestamp	8	1	0	0	NULL
Crm	Brokers	24	IntegrationCode	uniqueidentifier	16	1	0	0	NULL
Crm	Brokers	25	IsIntegratedWithExternalBookingService	bit	1	0	0	0	(CONVERT([bit],(0)))
Crm	Brokers	26	Branches	nvarchar	-1	1	0	0	NULL
Crm	Brokers	27	PaymentItems	nvarchar	-1	1	0	0	NULL
Crm	Brokers	28	PaymentTerms	nvarchar	-1	1	0	0	NULL
Crm	Brokers	29	IsEnableDeferredPayments	bit	1	0	0	0	((0))
Crm	Brokers	30	AllowEditBookingDurationDuringExecution	nvarchar	-1	1	0	0	NULL
Crm	Brokers	31	AllowExtension	nvarchar	-1	1	0	0	NULL
Crm	Brokers	32	ApplyLocalRatesForExtensionsOrLateReturnsOn	nvarchar	-1	0	0	0	(N'27400,27401')
Crm	Brokers	33	GenerateInvoicesForPrepaidBrokerBookings	bit	1	0	0	0	(CONVERT([bit],(0)))
Crm	BrokersBKP15062023	1	Id	uniqueidentifier	16	0	0	0	NULL
Crm	BrokersBKP15062023	2	CreationTime	datetime2	8	0	0	0	NULL
Crm	BrokersBKP15062023	3	CreatorUserId	bigint	8	0	0	0	NULL
Crm	BrokersBKP15062023	4	LastModificationTime	datetime2	8	1	0	0	NULL
Crm	BrokersBKP15062023	5	LastModifierUserId	bigint	8	1	0	0	NULL
Crm	BrokersBKP15062023	6	Name	nvarchar	-1	0	0	0	NULL
Crm	BrokersBKP15062023	7	CountryId	int	4	0	0	0	NULL
Crm	BrokersBKP15062023	8	CityId	int	4	1	0	0	NULL
Crm	BrokersBKP15062023	9	Comment	nvarchar	-1	1	0	0	NULL
Crm	BrokersBKP15062023	10	IsActive	bit	1	0	0	0	NULL
Crm	BrokersBKP15062023	11	DeactivateDate	datetime2	8	1	0	0	NULL
Crm	BrokersBKP15062023	12	TenantId	int	4	0	0	0	NULL
Crm	BrokersBKP15062023	13	TaxNumber	nvarchar	-1	1	0	0	NULL
Crm	BrokersBKP15062023	14	AccountManagerId	int	4	0	0	0	NULL
Crm	BrokersBKP15062023	15	StatusId	bigint	8	0	0	0	NULL
Crm	BrokersBKP15062023	16	CreditLimitValue	decimal	9	1	0	0	NULL
Crm	BrokersBKP15062023	17	CreditLimitCurrencyId	int	4	1	0	0	NULL
Crm	BrokersBKP15062023	18	ContactName	nvarchar	-1	1	0	0	NULL
Crm	BrokersBKP15062023	19	ContactPrimaryPhone	nvarchar	-1	1	0	0	NULL
Crm	BrokersBKP15062023	20	ContactEmail	nvarchar	-1	1	0	0	NULL
Crm	BrokersBKP15062023	21	ContactSecondaryPhone	nvarchar	-1	1	0	0	NULL
Crm	BrokersBKP15062023	22	TaxPercentage	decimal	9	1	0	0	NULL
Crm	BrokersBKP15062023	23	RowVersion	timestamp	8	1	0	0	NULL
Crm	BrokersBKP15062023	24	IntegrationCode	uniqueidentifier	16	1	0	0	NULL
Crm	BrokersBKP15062023	25	IsIntegratedWithExternalBookingService	bit	1	0	0	0	NULL
Crm	CallCenterCodes	1	Id	int	4	0	1	1	NULL
Crm	CallCenterCodes	2	CreationTime	datetime2	8	0	0	0	NULL
Crm	CallCenterCodes	3	CreatorUserId	bigint	8	1	0	0	NULL
Crm	CallCenterCodes	4	LastModificationTime	datetime2	8	1	0	0	NULL
Crm	CallCenterCodes	5	LastModifierUserId	bigint	8	1	0	0	NULL
Crm	CallCenterCodes	6	IsDeleted	bit	1	0	0	0	NULL
Crm	CallCenterCodes	7	DeleterUserId	bigint	8	1	0	0	NULL
Crm	CallCenterCodes	8	DeletionTime	datetime2	8	1	0	0	NULL
Crm	CallCenterCodes	9	Code	nvarchar	40	0	0	0	NULL
Crm	CallCenterCodes	10	Text	nvarchar	-1	1	0	0	NULL
Crm	CallCenterCodes	11	Url	nvarchar	-1	1	0	0	NULL
Crm	CallCenterCodes	12	TenantId	int	4	0	0	0	NULL
Crm	CallCenterCodes	13	RowVersion	timestamp	8	1	0	0	NULL
Crm	CallCenterCodes	14	EmailSubject	nvarchar	-1	1	0	0	NULL
Crm	CallCenterCodes	15	UrlText	nvarchar	-1	1	0	0	NULL
Crm	Cities	1	Id	int	4	0	0	1	NULL
Crm	Cities	2	CountryId	int	4	0	0	0	NULL
Crm	Cities	3	Name	nvarchar	-1	0	0	0	NULL
Crm	Cities	4	IsActive	bit	1	0	0	0	NULL
Crm	Cities	5	RowVersion	timestamp	8	1	0	0	NULL
Crm	Cities	6	Guid	uniqueidentifier	16	0	0	0	(newid())
Crm	ComplaintCategories	1	Id	int	4	0	1	1	NULL
Crm	ComplaintCategories	2	Name	nvarchar	-1	1	0	0	NULL
Crm	ComplaintCategories	3	TypeId	int	4	0	0	0	NULL
Crm	ComplaintCategories	4	ParentId	int	4	1	0	0	NULL
Crm	ComplaintCategories	5	NewCustomer	bit	1	0	0	0	NULL
Crm	ComplaintCategories	6	InformativeMessage	bit	1	0	0	0	NULL
Crm	ComplaintCategories	7	Message	nvarchar	-1	1	0	0	NULL
Crm	ComplaintCategories	8	IsActive	bit	1	0	0	0	NULL
Crm	ComplaintCategories	9	TenantId	int	4	0	0	0	NULL
Crm	ComplaintCategories	10	RowVersion	timestamp	8	1	0	0	NULL
